X,Y,OBJECTID,Onstreet,Atstreet,Month,Bridge_ID,DirFrom,LocationID,PkHrVol,Max24HrDay,PkHrDay,PkHrTime,PkHrAMPM,Month2,AWT,Max24HrVol,YearTxt,Year,last_edited_date
818914.916295327,1017591.08365249,947,Weidman Rd,Clayton Rd,4, ,S,1006,710,Wed,Tue,5:00,PM,April,6410,6548,2017,2017,2017/07/21 16:16:55+00
821137.138556913,1011851.50031541,948,Weidman Rd,Dutch Mill Rd,4, ,N,1007,552,Fri,Sat,11:00,AM,April,5430,5638,2017,2017,2017/07/21 16:17:48+00
821171.860928413,1011636.22253074,949,Weidman Rd,Dutch Mill Rd,4, ,S,1008,950,Tue,Tue,5:00,PM,April,8450,9334,2017,2017,2017/07/21 16:18:44+00
822699.638712745,1005775.11154957,950,Weidman Rd,Manchester Rd,4, ,N,1009,1235,Fri,Fri,2:00,PM,April,11330,11631,2017,2017,2017/07/21 16:19:21+00
822193.431063745,1004678.90212782,951,Weidman Rd,Manchester Rd,4,338,S,1010,820,Fri,Wed,4:00,PM,April,9730,10127,2017,2017,2017/07/21 16:19:56+00
851462.823640328,1055817.56330174,952,Cypress Rd,St Charles Rock Rd,7,202-C ,N,1047,859,Fri,Fri,4:00,PM,July,10630,11836,2012,2012,2015/03/06 16:03:30+00
852686.781822328,1058994.64651449,953,Cypress Rd,I-70,7, ,S,1046,863,Thu,Thu,5:00,PM,July,10270,11040,2012,2012,
851788.940770246,957016.987609319,954,Wells Rd,Meramec Bottom Rd,4, ,N,1011,400,Fri,Tues,5:00,PM,April,2430,2732,2018,2018,2018/08/14 16:00:32+00
852963.941044912,964403.445933491,955,Wells Rd,Tesson Ferry Rd,4, ,S,1012,581,Fri,Tues,5:00,PM,April,3740,3966,2018,2018,2018/08/14 16:01:02+00
882972.042773996,1061957.28855507,956,West Florissant Ave,Chambers Rd,1, ,N,1013,2502,Fri,Fri,5:00,PM,January,27940,31800,2016,2016,2017/01/04 18:10:16+00
882991.139848661,1061657.63593916,957,West Florissant Ave,Chambers Rd,1, ,S,1014,2767,Fri,Fri,5:00,PM,January,29230,34375,2016,2016,2017/01/04 18:11:01+00
882942.529053494,1070039.58013324,958,West Florissant Ave,I-270,1, ,N,1015,2400,Fri,Fri,4:00,PM,January,27720,31252,2016,2016,2017/01/04 18:12:06+00
882886.97339033,1069060.41378449,959,West Florissant Ave,I-270,1, ,S,1016,2729,Fri,Fri,5:00,PM,January,34850,38474,2016,2016,2017/01/04 18:12:58+00
888222.980434828,1050326.87776082,960,West Florissant Ave,Jennings Station Rd,12, ,NW,1017,2122,Fri,Fri,5:00,PM,December,18530,20199,2015,2015,2017/01/04 18:13:43+00
888384.09133308,1050165.76653449,961,West Florissant Ave,Jennings Station Rd,12, ,SE,1018,1583,Fri,Fri,5:00,PM,December,13470,15029,2015,2015,2017/01/04 18:14:35+00
882892.424822997,1071049.10009582,962,West Florissant Ave,K-Mart/Clocktower,1, ,N,1019,2268,Fri,Fri,4:00,PM,January,25950,28750,2016,2016,2017/01/04 18:15:16+00
884286.406286996,1053204.65546982,963,West Florissant Ave,Lucas-Hunt Rd,1, ,N,1020,2792,Fri,Fri,5:00,PM,January,29530,33858,2016,2016,2017/01/04 18:16:04+00
884470.434134163,1052985.90557924,964,West Florissant Ave,Lucas-Hunt Rd,12, ,S,1021,2221,Fri,Fri,5:00,PM,December,20250,21963,2015,2015,2017/01/04 18:16:50+00
883335.017441746,1073201.18339007,965,West Florissant Ave,New Halls Ferry Rd,2, ,SW,1022,2052,Fri,Fri,5:00,PM,February,23090,25542,2016,2016,2017/01/04 18:17:30+00
835866.267235078,1044588.5529514,966,West Port Plaza Dr,Fee Fee Rd,6, ,NW,1023,1284,Thu,Tue,5:00,PM,June,12630,12876,2017,2017,2017/07/21 16:21:03+00
836019.045144744,1044477.44195315,967,West Port Plaza Dr,Fee Fee Rd, , ,S,1024,0, , , , , ,0,0, ,0,
836657.933958828,1042956.60870874,968,West Port Plaza Dr,Lackland Rd,6, ,N,1025,2016,Thu,Tue,4:00,PM,June,22520,22999,2017,2017,2017/07/21 16:21:45+00
837632.933977328,1044576.05297641,969,Westline Industrial Dr,Grissom Dr,3, ,W,1026,2484,Fri,Thu,4:00,PM,March,23310,23988,2013,2013,
836470.434005745,1044113.55324524,970,Westline Industrial Dr,West Port Plaza Dr,3, ,E,1027,1376,Fri,Thu,4:00,PM,March,14240,14506,2013,2013,
812871.927068997,1025396.01850191,971,White Rd,Conway Rd,6, ,N,1028,381,Wed,Tue,5:00,PM,June,4510,4593,2017,2017,2017/07/21 16:22:32+00
809976.093621828,1031941.85186691,972,White Rd,Olive Blvd,6, ,SE,1029,304,Wed,Sun,2:00,PM,June,2790,2867,2017,2017,2017/07/21 16:23:03+00
871954.982459079,1087828.18497591,973,Wiethaupt Rd,Patterson Rd,6 , ,NW,1030,617,Sun,Thu,8:00,PM,June,4300,5150,2016,2016,2017/01/04 18:18:22+00
867857.760338578,1090926.79623274,974,Wiethaupt Rd,Shackelford Rd,6 , ,SE,1031,551,Sat,Sat,5:00,PM,June,4270,5225,2016,2016,2017/01/04 18:18:58+00
873548.755846329,976452.050773241,975,Will Ave,Lemay Ferry Rd,10, ,NW,1032,532,Fri,Tue,5:00,PM,October,5480,5556,2015,2015,2017/01/04 18:19:59+00
871202.922283411,978214.550857157,976,Will Ave,Union Rd,10, ,SW,1033,484,Fri,Tue,5:00,PM,October,4970,5019,2015,2015,2017/01/04 18:20:44+00
845547.193083163,1035031.44870608,977,Willow Brook Dr,Old Olive Street Rd,11, ,N,1034,236,Fri,Mon,5:00,PM,November,2050,2162,2013,2013,2014/11/20 16:57:53+00
845442.285812661,1037941.6804184,978,Willow Brook Dr,Schuetz Rd,11, ,S,1035,133,Tue,Mon,5:00,PM,November,1160,1404,2013,2013,2014/11/20 16:59:06+00
861136.730145495,1034460.77760332,979,Woodson Rd,Olive Blvd,12 , ,N,1036,742,Wed,Tue,5:00,PM,December,7740,7919,2013,2013,2014/11/20 16:59:57+00
859773.978605911,1038215.18741732,980,Woodson Rd,Overland Shopping Center,12, ,S,1037,692,Wed,Tue,5:00,PM,December,7170,7484,2013,2013,2014/11/20 17:01:27+00
859632.311894495,1038922.13186957,981,Woodson Rd,Page Ave,12, ,S,1038,1410,Wed,Wed,5:00,PM,December,11700,12298,2013,2013,2014/11/20 17:02:05+00
865016.918251246,960562.895543739,982,Yaeger Rd,Lemay Woods Dr-White Pines Dr,11, ,E,1039,334,Fri,Tue,5:00,PM,November,2020,3166,2017,2017,2017/11/09 18:30:14+00
871885.668293245,962912.895764992,983,Yaeger Rd,Milburn Rd,11, ,E,1040,491,Fri,Tue,4:00,PM,November,5610,5862,2017,2017,2017/11/09 18:30:58+00
871658.585085995,962919.14575249,984,Yaeger Rd,Milburn Rd,11, ,W,1041,583,Fri,Thu,3:00,PM,November,6000,6285,2017,2017,2017/11/09 18:31:38+00
869110.668265831,962802.478991069,985,Yaeger Rd,Patterson Rd,11 , ,S,1042,272,Sat,Tue,5:00,PM,November,2600,2749,2017,2017,2017/11/09 18:32:10+00
864773.168410663,963267.062379487,986,Yaeger Rd,Ringer Rd,11, ,SE,1043,335,Fri,Tue,5:00,PM,November,2850,2925,2017,2017,2017/11/09 18:32:49+00
876104.418385912,962833.728928573,987,Yaeger Rd,Telegraph Rd,11 , ,W,1044,627,Fri,Tue,4:00,PM,November,7040,7390,2017,2017,2017/11/09 18:33:22+00
838615.616395161,987436.853934824,988,Yarnell Rd,Soccer Park Rd,11 , ,N,1045,164,Thu,Tue,6:00,PM,November,530,550,2017,2017,2017/11/09 18:33:48+00
852476.032899994,1073624.95583649,989,Howdershell Rd,Behlmann Rd,11, ,NE,1048,4092,Fri,Mon,4:00,PM,November,41000,44314,2016,2016,2017/01/04 18:21:40+00
867260.755298994,1071586.76142208,990,Graham Rd,I-270,7, ,N,1049,2343,Fri,Fri,5:00,PM,July,26580,28564,2015,2015,2017/01/04 18:22:24+00
867246.866219163,1073829.81697533,991,Graham Rd,St Anthony Ln,7, ,S,1050,2174,Fri,Fri,4:00,PM,July,21780,25225,2015,2015,2017/01/04 18:23:06+00
847158.093076579,995196.773126237,992,Big Bend Rd,Kirkwood Rd,9, ,E,1051,2096,Fri,Thu,5:00,PM,September,22790,23318,2014,2014,2014/11/19 17:34:55+00
877333.647554744,1083895.54159449,993,New Halls Ferry Rd,Lindbergh Blvd,9, ,N,1052,2532,Fri,Fri,5:00,PM,September,28550,31315,2013,2013,
874795.861291744,1088900.2064539,994,New Halls Ferry Rd,Vaile Ave,9, ,S,1053,2227,Fri,Fri,5:00,PM,September,23620,26077,2013,2013,
874211.711869497,1090054.49417157,995,New Halls Ferry Rd,Vaile Ave,9, ,N,1054,2143,Thu,Thu,5:00,PM,September,22520,23554,2013,2013,
871426.122952495,1095502.75984982,996,New Halls Ferry Rd,Shackelford Rd,9, ,S,1055,921,Fri,Wed,7:00,AM,September,10350,11151,2013,2013,
797262.537684161,996665.071698822,997,Kiefer Creek Rd,St Paul Rd,12, ,N,1057,722,Tue,Tue,5:00,PM,December,4820,5727,2017,2018,2018/08/14 16:02:14+00
797336.148757413,996555.349477321,998,Kiefer Creek Rd,St Paul Rd,12, ,E,1058,775,Fri,Mon,5:00,PM,december,7330,7579,2017,2017,2018/08/14 16:02:40+00
854860.593091495,1064968.46035424,999,Missouri Bottom Rd,Lindbergh Blvd,7, ,NW,1059,938,Thu,Wed,7:00,AM,July,8090,8204,2016,2016,2016/09/14 18:34:18+00
842506.426526912,1074814.29368091,1000,Missouri Bottom Rd,St Louis Mills,7,166 ,NW,1060,88,Sat,Wed,4:00,PM,July,700,753,2016,2016,2016/09/14 18:35:46+00
872564.537670411,1022993.64568199,1001,Big Bend Blvd,Wydown Blvd,6, ,S,1062,3150,Fri,Tue,5:00,PM,June,27110,28596,2015,2015,2015/06/24 20:54:38+00
873081.204287995,1026260.31237699,1002,Big Bend Blvd,Forest Park Parkway,6, ,N,1063,2189,Wed,Tue,5:00,PM,June,19730,20009,2015,2015,2015/06/24 20:44:50+00
835487.593123663,1044846.65479741,1003,West Port Plaza Dr,Progress Pkwy,3, ,NW,1065,1331,Fri,Thu,5:00,PM,March,11430,11748,2013,2013,
835608.426543411,1044763.32163074,1004,West Port plaza Dr,Progress Pkwy,3, ,SE,1066,1070,Thu,Tue,4:00,PM,March,10110,10560,2013,2013,
836325.093089078,1044150.8215434,1005,West Port Plaza Dr,Westline Industrial Dr,3, ,N,1067,1525,Fri,Thu,5:00,PM,March,16090,17382,2013,2013,
836400.093267161,1043992.48819865,1006,West Port Plaza Dr,Westline Industrial Dr,3, ,S,1068,1759,Thu,Tue,4:00,PM,March,20200,21041,2013,2013,
872792.105128661,1024466.39273649,1007,Big Bend Blvd,Forsyth Blvd,10, ,S,1064,2603,Fri,Fri,5:00,PM,September,25487,2603,2018,2018,2019/04/18 17:09:23+00
778680.733640496,1032973.43116857,1008,Chesterfield Airport Rd,Spirit of St Louis Blvd,3, ,E,1069,1664,Thu,Wed,4:00,PM,March,16620,17535,2014,2014,2015/03/09 15:02:10+00
799253.632455245,1029443.71775557,1009,Wild Horse Creek Rd,Old Chesterfield Rd,3,,W,1041,233,Fri,Thu,6:00,PM,March,6080,6164,2014,2014,2015/03/06 20:32:39+00
797169.778355245,1029204.90753765,1010,Wild Horse Creek Rd,Baxter Rd,3,,E,1047,730,Fri,Thu,5:00,PM,March,6190,6289,2014,2014,2015/03/06 20:32:54+00
796835.365966327,1029024.99057466,1011,Wild Horse Creek Rd,Baxter Rd,3,,W,1048,767,Fri,Thu,5:00,PM,March,6790,7042,2014,2014,2015/03/06 20:32:59+00
786359.929240078,1027794.34113307,1012,Kehrs Mill Rd,Wild Horse Creek Rd,9, ,S,513,1224,Fri,Thu,5:00,PM,September,11030,11411,2016,2016,2017/01/04 15:27:08+00
786716.578789245,1028165.34170341,1013,Wild Horse Creek Rd,Kehrs Mill Rd,3,,E,1049,598,Fri,Thu,5:00,PM,March,5270,5528,2014,2014,2015/03/11 15:05:32+00
836323.264024496,1018524.85507891,1014,Ballas Rd,Clayton Rd,4, ,S, ,1352,Wed,Wed,5:00,PM,April,12700,12987,2014,2014,2015/03/09 15:03:11+00
836327.756141495,1019002.59887407,1015,Ballas Rd,Clayton Rd,4, ,N, ,1965,Wed,Wed,4:00,PM,April,18730,19330,2014,2014,2015/03/09 19:28:33+00
836200.228509411,1008904.26145924,1016,Ballas Rd,Manchester Rd,4, ,N, ,1467,Wed,Wed,4:00,PM,April,13970,14215,2014,2014,2015/03/09 15:03:01+00
820388.001275662,1036224.96042666,1017,Woods Mill Rd,Olive Blvd,4,,S,1075,1537,Fri,Wed,5:00,PM,April,17270,17671,2014,2014,2015/03/06 20:33:49+00
819146.259992745,1029974.24983099,1018,Woods Mill Rd,Ladue Rd,4,,N,1076,1014,Thu,Thu,5:00,PM,April,9690,10265,2014,2014,2015/03/06 20:33:54+00
818583.851668745,1028811.30957157,1019,Woods Mill Rd,Ladue Rd,4,,S,1077,901,Thu,Wed,5:00,PM,April,5180,5509,2014,2014,2015/03/06 20:33:59+00
817312.859131996,1025373.91290307,1020,Woods Mill Rd,Conway Rd,4,,N,1078,1087,Wed,Tue,5:00,PM,April,7130,7268,2014,2014,2015/03/06 20:36:20+00
873232.43266008,1035524.35684099,1021,Pennsylvania Ave,Page Ave,2,,N,1070,709,Fri,Fri,5:00,PM,February,7360,7686,2019,2019,2019/04/18 17:10:21+00
873946.649079412,1039682.26847266,1022,Pennsylvania Ave,St Charles Rock Rd,2,,S,1071,721,Fri,Fri,4:00,PM,February,7338,7953,2019,2019,2019/04/18 17:11:01+00
889716.929546662,1065485.63779757,1023,Hudson Dr,Halls Ferry Rd,3,105,E,,298,Fri,Fri,6:00,PM,March,3360,3601,2016,2016,2016/09/14 17:52:34+00
891628.897507496,1088977.15643124,1024,Old Jamestown Rd,Lindbergh Blvd,6, ,N,748,71,Wed,Mon,6:00,PM,June,620,643,2016,2016,2017/01/04 16:16:54+00
820820.359662913,1052807.43054249,1025,Creve Coeur Mill Rd,Mo Rte 141,6,,NE,288,446,Wed,Wed,5:00,PM,June,4490,4685,2017,2017,2017/07/19 19:18:17+00
825368.431931578,1055305.69654332,1026,Creve Coeur mill Rd,Mo Rte 141,6,,S,289,502,Sat,Sat,1:00,PM,June,2690,3753,2017,2017,2017/07/19 19:20:45+00
829394.244417995,1056814.64201624,1027,Creve Coeur Mill Rd,Prichard Farm Rd,6, ,W,293,418,Wed,Tue,5:00,PM,June,4270,4450,2017,2017,2017/07/19 19:24:26+00
867219.616929829,1070604.64593224,1028,North Hanley Rd,Pershall,2,,S,1061,2294,Fri,Tue,4:00,PM,February,24930,26337,2017,2017,2017/07/21 15:55:55+00
801207.312274911,1010545.54492207,1029,Kehrs Mill Rd,Clayton Rd,9, ,N,510,794,Wed,Thu,4:00,PM,September,8220,8469,2016,2016,2017/07/21 16:24:53+00
801440.255050495,1010381.68534166,1030,Clayton Rd,Kehrs Mill Rd,3,,E,1086,1718,Fri,Fri,4:00,PM,March,12560,15044,2017,2017,2017/07/21 16:26:08+00
801092.752792746,1010378.68665999,1031,Clayton Rd,Kehrs Mill Rd,3,,W,1087,1554,Fri,Fri,4:00,PM,March,16490,17519,2017,2017,2017/07/21 16:27:56+00
795948.978959579,1009090.34671699,1032,Clayton Rd,Clarkson Rd,3,,E,1088,1554,Fri,Wed,4:00,PM,March,17680,18516,2017,2017,2017/07/21 16:28:51+00
816125.549498744,1016282.70930074,1033,Clayton Rd,Mo Rte 141,3,,W,1080,2665,Wed,Wed,7:00,AM,March,29370,30335,2017,2017,2017/07/21 16:31:01+00
815484.101962745,1015909.61391832,1034,Clayton Rd,Woods Mill Rd,3,,W,1081,3270,Wed,Wed,4:00,PM,March,37040,37148,2017,2017,2017/07/21 16:32:09+00
813359.160018411,1015251.43610083,1035,Clayton Rd,Henry Rd,3,,W,1083,3219,Thu,Thu,5:00,PM,March,35430,35866,2017,2017,2017/07/21 16:34:00+00
808504.448927328,1012729.04022699,1036,Clayton Rd,Baxter Rd,3,,W,1085,1957,Fri,Tue,4:00,PM,March,19480,19810,2017,2017,2017/07/21 16:34:45+00
813775.849801827,1015393.36462274,1037,Clayton Rd,Henry Rd,3,,E,1082,3538,Wed,Wed,6:00,PM,March,39380,40101,2017,2017,2017/07/21 16:35:42+00
809031.341246247,1013015.87987641,1038,Clayton Rd,Baxer Rd,3,,E,1084,2733,Thu,Thu,5:00,PM,March,30890,31460,2017,2017,2017/07/21 16:37:08+00
790125.68844083,981564.380115487,1039,Lewis Rd,Allen Rd,3,"330,331",N,1046,68,Fri,Fri,10:00,AM,March,340,506,2012,2012,2018/04/30 18:55:54+00
882110.248893913,990548.052436821,1040,Weber Rd,Union Rd,7, ,E,1003,340,Fri,Tue,4:00,PM,July,3350,3453,2014,2014,2018/03/30 13:31:09+00
879177.572016496,988855.576819159,1041,Weber Rd,Union Rd,6, ,W,1004,1479,Fri,Fri,4:00,PM,June,16370,17806,2014,2014,2018/03/30 13:31:16+00
867919.865857411,995315.235159658,1042,Heege Rd,Valcour Ave,5,,E,1085,1133,Wed,Wed,5:00,PM,May,12870,13095,2018,2018,2018/08/14 16:06:13+00
867686.675706994,995340.764308073,1043,Heege Rd,Valcour Ave,5,,W,1086,1169,Wed,Wed,5:00,PM,May,13350,13505,2018,2018,2018/08/14 16:07:39+00
